2002,1343.361429,751.4071429
2003,1288.261818,553.5936364
2004,1073.993333,407.7916667
2005,875.1141667,403.0041667
2006,662.4833333,429.2491667
2007,389.8508333,255.4508333
2008,105.6825,-31.59416667
2009,-99.055,-40.45916667
2010,-469.955,-312.8
2011,-926.9211111,-468.6233333
2012,-1329.260909,-516.4036364
2013,-1645.613333,-684.9555556
2014,-1806.341111,-957.1644444
